geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city
79800,-22.226469583550227,-54.80873567206264,ms,dourados
79801,-22.22650703153234,-54.79779124581221,ms,dourados
79802,-22.233269987761865,-54.818242646652415,ms,dourados
79803,-22.22809705728804,-54.81804153105215,ms,dourados
79804,-22.22713301868629,-54.81435120522413,ms,dourados
79805,-22.222364570409344,-54.80172790335361,ms,dourados
79806,-22.22879647918018,-54.80418985254661,ms,dourados
79810,-22.235138039387756,-54.81323980984673,ms,dourados
79811,-22.23973231928998,-54.8082128332721,ms,dourados
79812,-22.24054447641551,-54.81313435339335,ms,dourados
79813,-22.2555047798652,-54.81330782544958,ms,dourados
79814,-22.23917588677642,-54.82255587249911,ms,dourados
79815,-22.241391725736825,-54.74929124574227,ms,dourados
79820,-22.232310272326483,-54.82983826728311,ms,dourados
79821,-22.21467186660031,-54.853950083004506,ms,dourados
79822,-22.225250549330276,-54.84427862374788,ms,dourados
79823,-22.21703390643334,-54.83238552192974,ms,dourados
79824,-22.25753938382759,-54.78643816575965,ms,dourados
79825,-22.220874902103272,-54.80934024485799,ms,dourados
79826,-22.220621083760488,-54.796047220026345,ms,dourados
79827,-22.213913304863368,-54.81125684979176,ms,dourados
79830,-22.22160827111832,-54.794868303316456,ms,dourados
79831,-22.211687261435657,-54.78285329574288,ms,dourados
79833,-22.22034086651761,-54.77424650711413,ms,dourados
79837,-22.261131,-54.77953049999999,ms,dourados
79839,-22.25247080446073,-54.78868467242312,ms,dourados
79840,-22.22333751413938,-54.78560037479206,ms,dourados
79841,-22.226147907279195,-54.758407830743785,ms,dourados
79842,-22.237353619488548,-54.75199757141447,ms,dourados
79843,-22.24656821504212,-54.7346697797424,ms,dourados
79862,-22.133227662041385,-54.61682502363768,ms,sao pedro
79864,-22.086201486731355,-55.35035128760521,ms,itahum
79878,-22.13468655712144,-54.61887278615397,ms,vila vargas
79880,-22.04248726144012,-54.6082372954948,ms,douradina
79890,-22.08402072714907,-54.799181560812364,ms,itapora
79894,-21.981649507710284,-54.6766397800554,ms,pirapora
79896,-22.031939999999963,-54.74443999999994,ms,montese
79900,-22.49753871954509,-55.73970727644316,ms,ponta pora
79901,-22.50915909816886,-55.74469225177685,ms,ponta pora
79902,-22.51734398076503,-55.73643883633191,ms,ponta pora
79903,-22.513267534008595,-55.70585492251309,ms,ponta pora
79904,-22.52284115993474,-55.711830616350696,ms,ponta pora
79905,-22.550243064912067,-55.70848918622608,ms,ponta pora
79906,-22.561383040218743,-55.69592738561718,ms,ponta pora
79907,-22.577228048746605,-55.67917527842659,ms,ponta porã
79909,-22.62168688924337,-55.62540480073221,ms,sanga puita
79910,-22.19457383882968,-55.94752890292085,ms,antônio joão
79920,-22.56150356463805,-55.15451112725977,ms,laguna carapa
79925,-23.88712180486428,-55.42899203598735,ms,paranhos
79930,-22.95445327702867,-55.62768514100288,ms,aral moreira
79932,-23.025169999999942,-55.58860999999996,ms,vila marques
79935,-23.96715873576793,-55.02667189082577,ms,sete quedas
79940,-22.629257643711,-54.813005046868085,ms,caarapo
79944,-22.4974096978251,-54.75993782204169,ms,cristalina
79950,-23.065897674516037,-54.20917735595354,ms,navirai
79955,-22.855853335467085,-54.60324544149135,ms,juti
79960,-23.68176828587986,-54.55762781721111,ms,iguatemi
79965,-23.48268481183326,-54.18331635212991,ms,itaquirai
79970,-23.78273533580813,-54.28658174603687,ms,eldorado
79975,-23.635380283258527,-55.01759248052121,ms,tacuru
79980,-23.93083138358985,-54.28292098727715,ms,mundo novo
79985,-23.889780626242526,-54.40551412004807,ms,japorã
79990,-23.095537793758137,-55.23559163402688,ms,amambai
79995,-23.269742426952885,-55.53278057348936,ms,coronel sapucaia
80002,-25.439563467107185,-49.26196284595192,pr,curitiba
80006,-25.43398273327946,-49.25992700083673,pr,curitiba
80010,-25.43548786011886,-49.270213781291496,pr,curitiba
80011,-25.431450820156908,-49.26958203704776,pr,curitiba
80020,-25.425497629753597,-49.26880418595993,pr,curitiba
80030,-25.41420518595992,-49.259492785590666,pr,curitiba
80035,-25.40283336663972,-49.24723070413756,pr,curitiba
80040,-25.41810890007532,-49.2549331354036,pr,curitiba
80045,-25.42552957617298,-49.254479518177625,pr,curitiba
80050,-25.439106561486454,-49.23689875714125,pr,curitiba
80060,-25.432110597005,-49.25976793963871,pr,curitiba
80061,-25.433617337497832,-49.26025220621504,pr,curitiba
80101,-25.436594661665453,-49.266187356079485,pr,curitiba
80210,-25.43871208756084,-49.24089260093047,pr,curitiba
80215,-25.44384908076061,-49.25520561183576,pr,curitiba
80220,-25.45005712155927,-49.2606739118818,pr,curitiba
80230,-25.44041155231119,-49.27281542157665,pr,curitiba
80231,-25.439563467107185,-49.26196284595192,pr,curitiba
80240,-25.453155877315545,-49.2850395992267,pr,curitiba
80249,-25.449381724104207,-49.293209063563936,pr,curitiba
80250,-25.4389681470945,-49.27448441188181,pr,curitiba
80310,-25.464029318048183,-49.30472794690424,pr,curitiba
80320,-25.45871651095423,-49.30218888165614,pr,curitiba
80330,-25.472734941716197,-49.30563836747645,pr,curitiba
80370,-25.435891498470788,-49.3013223502511,pr,curitiba
80410,-25.429682934483512,-49.27463517706924,pr,curitiba
80420,-25.434899979456432,-49.28320625116862,pr,curitiba
80430,-25.43328294393789,-49.28042347446478,pr,curitiba
80440,-25.44103215430785,-49.29670346295224,pr,curitiba
80510,-25.416444206215026,-49.28185035596391,pr,curitiba
80520,-25.41508584595193,-49.27648772952856,pr,curitiba
80530,-25.421492943937885,-49.26920329863241,pr,curitiba
80540,-25.39986976934627,-49.25998715153791,pr,curitiba
80610,-25.46921399278664,-49.29393514695028,pr,curitiba
80611,-25.563293797027168,-49.313129428106585,pr,curitiba
80620,-25.45385542382702,-49.286168717179294,pr,curitiba
80627,-25.563189041184824,-49.31288867937343,pr,curitiba
80630,-25.47172126366212,-49.28024377269315,pr,curitiba
80710,-25.43084570358929,-49.29763028559067,pr,curitiba
80730,-25.4335612739339,-49.29695352080336,pr,curitiba
80740,-25.44145496502972,-49.31273063488947,pr,curitiba
80810,-25.415108802094856,-49.29509628781236,pr,curitiba
80820,-25.413348510675814,-49.29888149999999,pr,curitiba
81010,-25.47940912822438,-49.27385284150853,pr,curitiba
81020,-25.491606559524563,-49.28283748666978,pr,curitiba
81030,-25.48129914876794,-49.27064708076061,pr,curitiba
81050,-25.49503825145709,-49.29960146295223,pr,curitiba
81070,-25.48015350874257,-49.29687243020366,pr,curitiba
81110,-25.508277204459347,-49.29377559970583,pr,curitiba
81130,-25.51123247821568,-49.30311141618097,pr,curitiba
81150,-25.51600247821569,-49.29479024562872,pr,curitiba
81170,-25.53068903165206,-49.31438872173828,pr,curitiba
81200,-25.4400884207686,-49.34526604939701,pr,curitiba
81210,-25.4439745033258,-49.32947681717858,pr,curitiba
81220,-25.45717498917995,-49.32270024118532,pr,curitiba
81230,-25.459417583386337,-49.33020088190318,pr,curitiba
81240,-25.473152975849757,-49.3401535732588,pr,curitiba
81250,-25.48663937607479,-49.33860322009349,pr,curitiba
81260,-25.474502573234364,-49.35249257828181,pr,curitiba
81265,-25.48079535858965,-49.35979994892956,pr,curitiba
81270,-25.45134031779098,-49.34622476894222,pr,curitiba
81280,-25.434992398266637,-49.35249508144927,pr,curitiba
81290,-25.450512600611685,-49.36345292146108,pr,curitiba
81295,-25.43151798084141,-49.38051844102369,pr,curitiba
81305,-25.50409079950931,-49.32525933980422,pr,curitiba
81310,-25.497314223440373,-49.31372746073054,pr,curitiba
81312,-25.503742606427743,-49.30928342244162,pr,curitiba
81315,-25.510172573691484,-49.32300242824175,pr,curitiba
81320,-25.47727317456296,-49.32436710519932,pr,curitiba
81330,-25.48613423452021,-49.3348400471753,pr,curitiba
81350,-25.508669747227305,-49.33026677895873,pr,curitiba
81420,-25.438035961134567,-49.276961376219006,pr,curitiba
81450,-25.498147452680467,-49.34864249999998,pr,curitiba
81452,-25.504275212358717,-49.35378744071543,pr,curitiba
81460,-25.549428006116845,-49.32449259824576,pr,curitiba
81470,-25.571335306134216,-49.33131351832187,pr,curitiba
81480,-25.56029297668647,-49.33312961157596,pr,curitiba
81490,-25.58719360032323,-49.32331092576026,pr,curitiba
81495,-25.615855341652765,-49.35650404731954,pr,curitiba
81510,-25.47522523721072,-49.24036693812938,pr,curitiba
81520,-25.459127696635733,-49.23715637356463,pr,curitiba
81530,-25.458783139332883,-49.23258518552723,pr,curitiba
81540,-25.46478827699232,-49.220950232586965,pr,curitiba
81550,-25.48002690091752,-49.21500791701768,pr,curitiba
81560,-25.49685252123605,-49.20902332180169,pr,curitiba
81570,-25.481998582838084,-49.23384196904042,pr,curitiba
81580,-25.489392937858792,-49.22681815081503,pr,curitiba
81590,-25.487698473772284,-49.203383034277806,pr,curitiba
81610,-25.47823502865101,-49.2487200844524,pr,curitiba
81630,-25.484788854838737,-49.25536574672524,pr,curitiba
81650,-25.496876096024057,-49.232400160424696,pr,curitiba
81670,-25.49408574940205,-49.26375758428594,pr,curitiba
81690,-25.60148477434908,-49.3177002534166,pr,curitiba
81710,-25.4985654229174,-49.2677192917704,pr,curitiba
81720,-25.52418339439665,-49.2531228753823,pr,curitiba
81730,-25.506504042183643,-49.234914267961294,pr,curitiba
81750,-25.51882425644875,-49.2323511633389,pr,curitiba
81770,-25.5347523805182,-49.236641559813016,pr,curitiba
81810,-25.50714419618402,-49.27207460483913,pr,curitiba
81820,-25.52027037468981,-49.27982988328814,pr,curitiba
81825,-25.526084940879464,-49.27440966694559,pr,curitiba
81830,-25.507716226437072,-49.2659152738391,pr,curitiba
81850,-25.535335597835257,-49.24932285058472,pr,curitiba
81860,-25.533143129897823,-49.24105453566276,pr,curitiba
81870,-25.52018477491484,-49.28864365958799,pr,curitiba
81880,-25.539430693865768,-49.2886326382077,pr,curitiba
81900,-25.539514511800988,-49.2755937901783,pr,curitiba
81910,-25.53334346710718,-49.26949584595194,pr,curitiba
81920,-25.54263472577765,-49.25608985734889,pr,curitiba
81925,-25.549456442408683,-49.25875779739164,pr,curitiba
81930,-25.56660371995524,-49.28299262236466,pr,curitiba
81935,-25.59196672634119,-49.26675746465166,pr,curitiba
81940,-25.549726840412017,-49.30403973105777,pr,curitiba
81945,-25.60466393060769,-49.31348309963072,pr,curitiba
82010,-25.424269492353947,-49.323743580904846,pr,curitiba
82015,-25.42229770552254,-49.34153839869583,pr,curitiba
82020,-25.39731297333959,-49.32548014640199,pr,curitiba
82025,-25.415083225921865,-49.31619897683071,pr,curitiba
82030,-25.397542854838743,-49.31748523951188,pr,curitiba
82100,-25.39226795392121,-49.2963977839172,pr,curitiba
82110,-25.38836459449484,-49.28722328864907,pr,curitiba
82115,-25.38352779127481,-49.286662507761626,pr,curitiba
82120,-25.400645308904185,-49.27690618220902,pr,curitiba
82130,-25.38337265556421,-49.27019338449105,pr,curitiba
82200,-25.397761840412013,-49.25676202455429,pr,curitiba
82210,-25.383395536211037,-49.26382096280801,pr,curitiba
82220,-25.370141615326872,-49.26980748237064,pr,curitiba
82250,-25.4433609955566,-49.27948462003007,pr,curitiba
82300,-25.413908553147916,-49.34702339687815,pr,curitiba
82305,-25.4313191720978,-49.361286393555886,pr,curitiba
82310,-25.42808793337765,-49.34710030974091,pr,curitiba
82315,-25.41228842714524,-49.35922451457094,pr,curitiba
82320,-25.40444171696837,-49.34025084016421,pr,curitiba
82400,-25.393345281980704,-49.35098627800838,pr,curitiba
82410,-25.37541432938247,-49.31870093009628,pr,curitiba
82500,-25.391583500935138,-49.26079744885495,pr,curitiba
82510,-25.397971942264448,-49.24103753690352,pr,curitiba
82515,-25.401775500000003,-49.22824049999999,pr,curitiba
82520,-25.419033754919543,-49.234728216486815,pr,curitiba
82530,-25.42173219426981,-49.23008343020366,pr,curitiba
82540,-25.38321753667202,-49.24633927996784,pr,curitiba
82560,-25.398981180227207,-49.24692992975385,pr,curitiba
82580,-25.3863342717122,-49.23610973299099,pr,curitiba
82590,-25.38905602605743,-49.193960455910094,pr,curitiba
82600,-25.39156863558196,-49.213520460038055,pr,curitiba
82620,-25.3790622139032,-49.22700417208608,pr,curitiba
82630,-25.384089908130893,-49.21399443228113,pr,curitiba
82640,-25.383237045242065,-49.23195552997861,pr,curitiba
82650,-25.37578921565008,-49.247089475301486,pr,curitiba
82700,-25.375735089647407,-49.261641820705165,pr,curitiba
82710,-25.354224471002325,-49.26115428573488,pr,curitiba
82720,-25.366615579893026,-49.22720183056799,pr,curitiba
82800,-25.43880303497028,-49.22994083568014,pr,curitiba
82810,-25.43585833749783,-49.22158276824976,pr,curitiba
82820,-25.424755962259752,-49.2010723395753,pr,curitiba
82821,-25.42292801352412,-49.21352454327722,pr,curitiba
82840,-25.4046727705902,-49.19971258303454,pr,curitiba
82860,-25.38453248256217,-49.195069439695104,pr,curitiba
82900,-25.450167784185595,-49.22439440716861,pr,curitiba
82920,-25.44954288613569,-49.21144025667293,pr,curitiba
82930,-25.455338193173286,-49.21312031640601,pr,curitiba
82940,-25.454342472387303,-49.22258337676727,pr,curitiba
82950,-25.44745360753659,-49.219868535114514,pr,curitiba
82960,-25.465115514570957,-49.20990809186912,pr,curitiba
82970,-25.469249343326208,-49.200833378296494,pr,curitiba
82980,-25.47410747821568,-49.19435007799064,pr,curitiba
82990,-25.463871052156552,-49.19510577816825,pr,curitiba
83000,-25.53746611766413,-49.20187273743439,pr,sao jose dos pinhais
83005,-25.533751917338503,-49.199826126071535,pr,sao jose dos pinhais
83010,-25.533552342489493,-49.18726902068778,pr,sao jose dos pinhais
83015,-25.562246280050744,-49.17501431181837,pr,sao jose dos pinhais
83020,-25.550486998908475,-49.18996687114555,pr,sao jose dos pinhais
83021,-25.609392313768744,-49.24374340789936,pr,sao jose dos pinhais
83025,-25.56923324562871,-49.20791101387846,pr,sao jose dos pinhais
83030,-25.542654192336563,-49.21397019830916,pr,são josé dos pinhais
83035,-25.51827561281671,-49.20375639800334,pr,são josé dos pinhais
83040,-25.517907565641405,-49.195029478215694,pr,sao jose dos pinhais
83045,-25.50558541220332,-49.18988673051925,pr,sao jose dos pinhais
83050,-25.497589516673177,-49.18687479711266,pr,sao jose dos pinhais
83055,-25.487067530671105,-49.15828868137229,pr,são josé dos pinhais
83060,-25.49540787967335,-49.155607852098925,pr,sao jose dos pinhais
83065,-25.50752580959667,-49.16454300054825,pr,sao jose dos pinhais
83070,-25.516321166801344,-49.12281815098963,pr,sao jose dos pinhais
83075,-25.52257554902293,-49.09714820041269,pr,sao jose dos pinhais
83085,-25.549237938657765,-49.15384787705575,pr,sao jose dos pinhais
83090,-25.616628638640396,-49.17295594047543,pr,sao jose dos pinhais
83091,-25.62202018911059,-49.17068428539589,pr,sao jose dos pinhais
83095,-25.698926431300183,-49.14702415903973,pr,sao jose dos pinhais
83115,-25.70067113354757,-49.14698171189292,pr,sao jose dos pinhais
83116,-25.662771489327056,-49.09909248635859,pr,sao jose dos pinhais
83190,-25.886414999999943,-49.13165149999996,pr,tijucas do sul
83203,-25.5093731854412,-48.51834821967465,pr,paranagua
83206,-25.5327393775075,-48.52054372415031,pr,paranagua
83209,-25.547635663426608,-48.52779305562683,pr,paranagua
83212,-25.54845869660805,-48.55682115640703,pr,paranagua
83215,-25.57015533661374,-48.56941712713105,pr,paranagua
83218,-25.583184807988214,-48.57433657660294,pr,paranagua
83220,-25.528513967960983,-48.51849383081414,pr,paranagua
83221,-25.516713753654106,-48.539559843604536,pr,paranagua
83250,-25.55118285932953,-48.626543799559336,pr,alexandra
83252,42.18400274298598,-8.723762147513938,pr,ilha dos valadares
83255,-25.621204126016725,-48.42208269355905,pr,pontal do parana
83260,-25.758995329617274,-48.508339282916765,pr,matinhos
83280,-25.879391743627053,-48.61948177812689,pr,guaratuba
83301,-25.44358887001584,-49.06668149174124,pr,piraquara
83302,-25.453973999999945,-49.10247799999996,pr,piraquara
83303,-25.43917746883472,-49.095535757952064,pr,piraquara
83304,-25.43608466437587,-49.06047014983238,pr,piraquara
83305,-25.449502371191144,-49.05494875881632,pr,piraquara
83306,-25.451465542111187,-49.06505900567522,pr,piraquara
83307,-25.463425331932903,-49.063212044549005,pr,piraquara
83308,-25.484392511612363,-49.12243282812258,pr,piraquara
83309,-25.521392071518928,-49.09215947308062,pr,piraquara
83310,-25.452296684625185,-49.14492373548572,pr,piraquara
83311,-25.45760163768181,-49.14793025776944,pr,piraquara
83312,-25.474161512429525,-49.13467707922696,pr,piraquara
83314,-25.45148537000401,-49.16251262958495,pr,piraquara
83320,-25.436908583386337,-49.17617026672054,pr,pinhais
83321,-25.44450819623171,-49.17725474672523,pr,pinhais
83322,-25.45520782540837,-49.18886071388973,pr,pinhais
83323,-25.440714449910494,-49.188443906024766,pr,pinhais
83324,-25.428798209273445,-49.19005993003079,pr,pinhais
83325,-25.422248161753803,-49.17481523920898,pr,pinhais
83326,-25.396429483997235,-49.179703264296975,pr,pinhais
83327,-25.39247780481249,-49.16387036029701,pr,pinhais
83328,-25.41705448600597,-49.14962252983438,pr,pinhais
83330,-25.430491691093938,-49.15958321593226,pr,pinhais
83331,-25.44690031975288,-49.16096874271452,pr,pinhais
83350,-25.472751615335724,-48.8312030554948,pr,morretes
83360,-25.354419800752265,-48.8792488743464,pr,porto de cima
83370,-25.43428873156633,-48.71656095355144,pr,antonina
83390,-25.29635234664244,-48.33035354118432,pr,guaraquecaba
83401,-25.326799865914616,-49.2299780228954,pr,colombo
83402,-25.34347077721826,-49.227809047574894,pr,colombo
